"0.0001671314239501953","0.00019359588623046875","0.00037932395935058594","0.0008287429809570312","0.0010986328125","0.0015325546264648438","0.0019421577453613281","0.002331256866455078","0.002742767333984375","0.004579067230224609","0.0036809444427490234","0.0040740966796875","0.004519939422607422","0.00498509407043457","0.005437612533569336","0.007845640182495117","0.006390810012817383"
"0.014054059982299805","0.014341592788696289","0.01768779754638672","0.016958951950073242","0.018548011779785156","0.020228147506713867","0.02493882179260254","0.023210763931274414","0.024861812591552734","0.026974916458129883","0.030681610107421875","0.029692888259887695","0.03164553642272949","0.03318381309509277","0.03520059585571289","0.04107236862182617","0.04171442985534668"
"10","50","100","250","375","500","625","750","875","1000","1125","1250","1375","1500","1625","1750","1875"
